step,split,ce,cert,top1,top5,cell_err_m,n,sec
4778,train,3.9811,0.3157,0.0062,0.0621,12.90,161,1.9
4779,train,3.2225,0.2171,0.0683,0.2733,12.18,161,2.1
4780,train,3.0409,0.3135,0.1034,0.5103,6.32,145,1.5
4781,train,3.5658,0.2302,0.0063,0.2075,11.23,159,0.7
4782,train,3.1118,0.2491,0.1711,0.6711,4.08,152,1.6
4783,train,3.3828,0.2799,0.0125,0.2188,28.90,160,2.0
4784,train,3.4584,0.2238,0.0247,0.1914,17.13,162,0.8
4785,train,3.5675,0.2519,0.0000,0.0263,15.70,152,0.6
4786,train,3.6920,0.2722,0.0728,0.2384,15.65,151,1.4
4787,train,3.5400,0.3391,0.0382,0.1019,19.73,157,0.7
4788,train,3.9509,0.3125,0.0000,0.0142,31.14,141,1.6
4789,train,3.0039,0.2497,0.0750,0.3500,14.45,160,1.5
4790,train,3.4836,0.3047,0.0400,0.3333,12.06,150,1.6
4791,train,3.4908,0.4087,0.0000,0.0435,23.92,138,0.6
4792,train,3.1815,0.2423,0.0258,0.3806,8.60,155,1.6
4793,train,3.5025,0.2952,0.0066,0.1118,10.57,152,1.5
4794,train,3.4688,0.2359,0.0000,0.0373,17.74,161,1.5
4795,train,3.4199,0.1937,0.0373,0.1553,23.78,161,1.5
4796,train,3.5604,0.2908,0.0261,0.1503,18.60,153,1.8
4797,train,2.7544,0.2736,0.2453,0.6604,8.22,159,0.8
4798,train,3.0968,0.2295,0.0625,0.2875,17.92,160,2.1
4799,train,2.6709,0.2024,0.2195,0.6707,6.57,164,0.8
4800,train,5.5495,0.2477,0.0000,0.0000,24.47,152,2.0
4800,val,4.1174,,0.0381,0.1636,15.87,6979,37.4
4801,train,4.2270,0.2000,0.0123,0.0552,14.03,163,0.8
4802,train,3.0065,0.2188,0.0312,0.5250,8.60,160,2.2
4803,train,4.1106,0.2835,0.0000,0.0340,26.69,147,1.3
4804,train,4.5999,0.2254,0.0000,0.0125,13.26,160,1.6
4805,train,3.0474,0.2783,0.0370,0.3086,12.28,162,1.6
4806,train,3.2788,0.2675,0.0000,0.0258,27.89,155,1.5
4807,train,3.0748,0.2669,0.0063,0.1875,14.33,160,0.8
4808,train,3.3818,0.3195,0.0490,0.3566,11.46,143,0.8
4809,train,4.0287,0.2141,0.0000,0.0252,9.53,159,1.7
4810,train,3.5553,0.2266,0.0123,0.0494,14.85,162,2.1
4811,train,3.8981,0.2387,0.0063,0.0440,10.83,159,1.4
4812,train,4.8809,0.1979,0.0000,0.0552,18.13,163,1.7
4813,train,3.5549,0.2547,0.0510,0.2611,5.21,157,1.9
4814,train,3.9000,0.2407,0.0629,0.3648,7.82,159,1.7
4815,train,3.2538,0.2471,0.1056,0.4783,7.02,161,1.5
4816,train,4.0513,0.1935,0.0000,0.0185,10.54,162,1.8
4817,train,3.0226,0.2312,0.0617,0.4136,8.54,162,0.8
4818,train,3.6743,0.2008,0.0000,0.0183,30.28,164,1.6
4819,train,2.9992,0.2288,0.0679,0.6235,8.68,162,0.8
4820,train,3.5018,0.2710,0.0062,0.1543,13.03,162,2.0
4821,train,4.3899,0.2535,0.0062,0.0123,15.80,162,0.8
4822,train,3.0434,0.2081,0.1840,0.5828,10.13,163,2.2
4823,train,2.7823,0.1977,0.1852,0.6728,5.49,162,0.8
4824,train,3.6970,0.2723,0.0387,0.1613,12.31,155,0.8
4825,train,5.5534,0.2155,0.0000,0.0000,11.66,159,2.0
4826,train,4.1763,0.2051,0.0000,0.0307,15.80,163,1.7
4827,train,3.9241,0.3376,0.0321,0.1603,17.21,156,1.5
4828,train,3.7660,0.2482,0.0828,0.2548,22.02,157,1.4
4829,train,3.4202,0.2194,0.0368,0.2331,8.37,163,1.9
4830,train,3.9133,0.2108,0.0000,0.0613,14.05,163,0.7
4831,train,3.6660,0.3214,0.0071,0.1064,18.49,141,2.2
4832,train,3.3867,0.2471,0.0392,0.2353,9.03,153,1.6
4833,train,3.0294,0.3289,0.1192,0.3974,10.63,151,2.0
4834,train,4.5414,0.2267,0.0000,0.0127,16.16,158,0.8
4835,train,3.9423,0.1928,0.0000,0.0122,26.60,164,0.6
4836,train,3.5964,0.2562,0.1290,0.2968,5.68,155,0.6
4837,train,4.4879,0.2471,0.0000,0.0000,37.68,150,1.6
4838,train,3.7647,0.2456,0.0000,0.0000,23.52,155,1.6
4839,train,4.9495,0.2169,0.0000,0.0123,32.82,162,1.8
4840,train,4.3548,0.2389,0.0000,0.0245,23.10,163,0.8
4841,train,3.4311,0.2218,0.0864,0.3148,10.62,162,1.9
4842,train,3.5209,0.2501,0.0132,0.1053,16.21,152,1.7
4843,train,3.0561,0.3172,0.1189,0.5874,5.62,143,0.8
4844,train,4.5114,0.2716,0.0186,0.0745,24.34,161,1.9
4845,train,2.9702,0.2472,0.0314,0.6981,8.45,159,0.8
4846,train,3.3689,0.3247,0.0191,0.2038,12.53,157,1.6
4847,train,3.4270,0.2140,0.0185,0.1852,9.13,162,0.8
4848,train,3.2160,0.2387,0.2075,0.5912,12.62,159,2.2
4849,train,3.1139,0.2071,0.0361,0.4578,10.14,166,2.1
4850,train,3.9991,0.2604,0.0000,0.0000,18.23,157,0.8
4851,train,3.6330,0.2297,0.0566,0.2327,10.17,159,1.7
4852,train,4.8638,0.2189,0.0000,0.0000,33.13,160,2.1
4853,train,3.2728,0.2060,0.0188,0.2000,17.89,160,0.8
4854,train,3.4551,0.2626,0.0000,0.1634,12.36,153,1.6
4855,train,3.9059,0.2233,0.0000,0.0750,13.96,160,0.8
4856,train,3.3049,0.2745,0.0000,0.2516,11.05,155,2.1
4857,train,3.2871,0.3423,0.0347,0.3125,8.20,144,2.1
4858,train,3.1448,0.2047,0.0123,0.1975,19.30,162,1.8
4859,train,4.1182,0.2741,0.0000,0.0186,14.38,161,1.7
4860,train,3.2911,0.2592,0.0188,0.2313,10.44,160,1.9
4861,train,5.5764,0.2401,0.0000,0.0000,26.47,160,0.8
4862,train,3.2492,0.1928,0.0617,0.3519,10.38,162,1.7
4863,train,3.5204,0.2478,0.0405,0.2230,11.60,148,1.4
4864,train,4.4729,0.3683,0.0000,0.0000,19.84,156,1.6
4865,train,3.9109,0.3280,0.0000,0.0000,21.43,144,0.8
4866,train,2.9688,0.2371,0.0955,0.4586,7.56,157,1.7
4867,train,3.6733,0.2580,0.0189,0.1572,17.09,159,0.7
4868,train,3.0326,0.2276,0.1437,0.4875,10.06,160,0.8
4869,train,4.6934,0.2018,0.0000,0.0127,27.34,158,1.5
4870,train,3.5270,0.2732,0.0503,0.1950,17.93,159,2.1
4871,train,3.7270,0.2335,0.0802,0.3333,7.12,162,0.8
4872,train,3.5308,0.3668,0.0000,0.0000,23.37,137,1.5
4873,train,3.2018,0.2305,0.0458,0.2745,9.64,153,2.1
4874,train,3.4018,0.3298,0.0000,0.0267,24.66,150,0.6
4875,train,3.0002,0.2328,0.1056,0.5342,5.05,161,1.9
4876,train,3.5058,0.2898,0.0261,0.0980,15.36,153,0.6
4877,train,3.3906,0.2107,0.0061,0.0798,20.84,163,1.8
4878,train,3.9523,0.2103,0.0000,0.0000,29.63,159,1.5
4879,train,3.1818,0.1972,0.0373,0.3478,15.71,161,1.9
4880,train,2.8481,0.2485,0.1790,0.7037,6.42,162,0.8
4881,train,3.4717,0.2116,0.0124,0.1056,21.10,161,2.2
4882,train,3.2873,0.3150,0.0395,0.2961,11.38,152,1.8
4883,train,4.1622,0.2224,0.0000,0.0000,14.71,160,0.8
4884,train,3.2743,0.2185,0.0604,0.3423,8.36,149,2.2
4885,train,3.5536,0.2221,0.0188,0.2125,12.58,160,1.8
4886,train,2.8270,0.2138,0.2516,0.6855,6.70,159,1.9
4887,train,4.1609,0.2349,0.0062,0.0123,20.78,162,0.8
4888,train,2.9670,0.2303,0.2264,0.5597,7.87,159,1.6
4889,train,3.3651,0.2128,0.1938,0.4813,9.33,160,0.8
4890,train,3.5975,0.2426,0.0067,0.1067,13.56,150,0.8
4891,train,4.2385,0.2709,0.0132,0.0199,29.59,151,1.3
4892,train,4.0129,0.2198,0.0000,0.0256,13.76,156,0.7
4893,train,3.0179,0.2709,0.1678,0.6644,9.97,149,1.6
4894,train,3.8718,0.2344,0.0000,0.0336,24.06,149,1.6
4895,train,4.0901,0.3204,0.0000,0.0210,17.18,143,0.8
4896,train,3.8782,0.2047,0.0000,0.0000,29.31,157,1.7
4897,train,3.3915,0.2169,0.0063,0.1899,11.50,158,1.9
4898,train,3.2505,0.2966,0.0743,0.3176,9.04,148,2.1
4899,train,3.1916,0.2402,0.1429,0.4348,13.86,161,1.6
4900,train,2.8501,0.2614,0.1000,0.5067,14.12,150,2.0
4901,train,3.5195,0.2010,0.0062,0.0745,13.42,161,2.1
4902,train,4.9544,0.2747,0.0000,0.0000,34.07,151,0.6
4903,train,5.2008,0.2388,0.0000,0.0000,15.57,160,1.9
4904,train,3.5442,0.2329,0.0000,0.0311,26.05,161,2.0
4905,train,3.6084,0.2484,0.0185,0.1790,12.57,162,1.4
4906,train,3.3396,0.2325,0.0194,0.2065,9.85,155,1.8
4907,train,4.0424,0.2424,0.0000,0.0067,21.91,149,0.8
4908,train,3.1413,0.2215,0.1753,0.7727,4.96,154,1.4
4909,train,2.9394,0.2430,0.1250,0.4868,10.91,152,2.1
4910,train,3.9616,0.2178,0.0000,0.0563,8.96,160,2.0
4911,train,2.6759,0.2455,0.2338,0.7597,5.56,154,1.5
4912,train,2.9493,0.2255,0.2308,0.6410,6.96,156,0.8
4913,train,3.4516,0.2113,0.0679,0.3889,12.05,162,0.7
4914,train,4.6710,0.2404,0.0000,0.0000,11.13,162,1.3
4915,train,3.5492,0.3476,0.0000,0.0074,33.76,135,2.2
4916,train,3.4955,0.2655,0.0129,0.0774,26.31,155,1.4
4917,train,2.8165,0.1947,0.0250,0.7000,9.04,160,1.8
4918,train,3.8439,0.1921,0.0000,0.0062,27.62,162,0.8
4919,train,7.1397,0.2480,0.0000,0.0000,18.40,156,1.8
4920,train,3.3718,0.2936,0.0250,0.2562,14.17,160,1.9
4921,train,3.5136,0.2345,0.0134,0.1678,12.35,149,2.2
4922,train,2.8424,0.2026,0.2761,0.8221,6.14,163,1.5
4923,train,3.2077,0.2138,0.0625,0.1688,16.99,160,1.5
4924,train,3.7681,0.2853,0.0199,0.0993,17.98,151,1.3
4925,train,2.6491,0.1834,0.2422,0.7205,6.08,161,2.1
4926,train,3.4361,0.2392,0.0736,0.4601,12.70,163,0.8
4927,train,3.2699,0.2335,0.0252,0.2013,10.47,159,0.8
4928,train,4.0471,0.2410,0.0064,0.0318,24.46,157,1.5
4929,train,3.1621,0.2447,0.0312,0.1938,21.34,160,1.8
4930,train,3.5651,0.2411,0.0633,0.2025,8.33,158,1.6
4931,train,2.8715,0.2231,0.1447,0.5157,10.27,159,0.8
4932,train,4.1572,0.2788,0.0000,0.0000,22.35,155,1.5
4933,train,3.7441,0.2370,0.1914,0.5802,12.77,162,0.8
4934,train,3.9783,0.2348,0.0000,0.0370,20.18,162,1.9
4935,train,3.0675,0.2081,0.0382,0.2357,11.66,157,0.8
4936,train,2.7684,0.2709,0.1149,0.6351,5.97,148,1.6
4937,train,3.1900,0.2439,0.0645,0.2581,6.61,155,1.5
4938,train,4.1476,0.2030,0.0061,0.0491,10.50,163,1.4
4939,train,3.2604,0.2607,0.0692,0.3711,7.83,159,2.1
4940,train,3.2868,0.1898,0.0988,0.4383,9.53,162,1.8
4941,train,3.1123,0.2065,0.0621,0.3540,17.63,161,1.7
4942,train,2.8666,0.2513,0.2468,0.9051,3.81,158,1.6
4943,train,3.1752,0.2603,0.2000,0.7188,4.87,160,2.1
4944,train,2.6990,0.2190,0.2188,0.7063,10.13,160,1.6
4945,train,4.5753,0.3007,0.0000,0.0000,12.63,165,1.8
4946,train,3.3027,0.2888,0.0000,0.1701,13.25,147,2.1
4947,train,3.0333,0.2329,0.0125,0.1375,24.36,160,1.4
4948,train,3.1971,0.2539,0.0199,0.1325,17.11,151,2.1
4949,train,3.1932,0.3638,0.0500,0.4071,10.53,140,2.0
4950,train,3.2942,0.2104,0.0323,0.2516,16.46,155,1.6
4951,train,3.3896,0.2693,0.0068,0.0676,17.03,148,0.8
4952,train,4.0443,0.1945,0.0000,0.0186,22.33,161,2.1
4953,train,3.5926,0.2784,0.0124,0.1429,12.97,161,1.3
4954,train,2.6146,0.2176,0.1456,0.6519,5.62,158,1.7
4955,train,2.7226,0.1995,0.1562,0.6188,4.87,160,2.2
4956,train,3.7259,0.1925,0.0000,0.0440,14.60,159,1.9
4957,train,2.9903,0.2894,0.0192,0.3077,9.44,156,0.8
4958,train,3.6807,0.2055,0.0124,0.0870,27.15,161,2.1
4959,train,3.0054,0.2975,0.1111,0.6944,7.80,144,1.5
4960,train,3.0880,0.2248,0.1166,0.4969,15.23,163,1.5
4961,train,3.6871,0.2232,0.0000,0.0719,13.30,153,1.5
4962,train,3.1286,0.2268,0.0245,0.1902,11.25,163,1.7
4963,train,3.0825,0.2774,0.0584,0.4026,8.54,154,0.8
4964,train,5.7533,0.1921,0.0000,0.0000,35.18,162,0.8
4965,train,3.2360,0.1981,0.0000,0.0920,20.51,163,2.2
4966,train,4.9712,0.2850,0.0000,0.0000,24.89,158,2.0
4967,train,4.3710,0.3614,0.0138,0.0414,22.12,145,0.8
4968,train,2.4593,0.2645,0.3046,0.8344,3.78,151,1.6
4969,train,3.0570,0.2438,0.0066,0.1316,26.85,152,1.5
4970,train,3.1419,0.2514,0.0833,0.3526,10.48,156,1.6
4971,train,5.4880,0.2791,0.0000,0.0000,34.62,162,2.1
4972,train,3.4613,0.3217,0.0556,0.4506,8.21,162,0.8
4973,train,2.8081,0.1999,0.2250,0.6813,8.08,160,2.0
4974,train,3.8513,0.2616,0.0000,0.0000,36.29,154,1.5
4975,train,4.0284,0.3292,0.0000,0.0071,16.47,140,1.7
4976,train,3.2988,0.2746,0.1871,0.5613,9.51,155,0.8
4977,train,3.1249,0.2070,0.0443,0.1329,23.92,158,1.7
4978,train,3.4362,0.2075,0.0000,0.2013,14.64,159,1.6
4979,train,3.0621,0.2358,0.0370,0.4012,9.89,162,1.5
4980,train,3.0709,0.2241,0.1000,0.4437,5.95,160,1.5
4981,train,3.9396,0.3597,0.0000,0.0070,15.49,143,0.8
4982,train,3.4256,0.2552,0.0385,0.1218,13.72,156,1.9
4983,train,4.1396,0.2564,0.0000,0.0701,13.86,157,0.8
4984,train,4.4315,0.2597,0.0000,0.0000,16.12,156,1.5
4985,train,3.5396,0.2174,0.0000,0.0318,26.34,157,1.9
4986,train,2.9582,0.3225,0.2754,0.8406,4.29,138,1.6
4987,train,3.4865,0.3272,0.0272,0.1429,25.22,147,1.3
4988,train,3.7997,0.2416,0.0563,0.1437,27.33,160,2.0
4989,train,4.8023,0.2609,0.0063,0.0503,11.96,159,2.1
4990,train,2.8155,0.4126,0.2340,0.6596,9.41,141,0.8
4991,train,3.9594,0.1924,0.0000,0.0061,38.51,163,0.6
4992,train,4.1664,0.2776,0.0000,0.0000,25.50,157,2.0
4993,train,3.1362,0.2146,0.0566,0.3082,11.63,159,1.5
4994,train,4.2772,0.2653,0.0130,0.0779,17.26,154,0.8
4995,train,3.1722,0.1968,0.1000,0.2812,18.43,160,2.1
4996,train,4.7197,0.3773,0.0185,0.0556,14.76,162,2.0
4997,train,2.6733,0.2320,0.1788,0.5762,4.65,151,0.8
4998,train,3.2483,0.1974,0.0189,0.2327,9.62,159,1.7
4999,train,4.5753,0.4059,0.0000,0.0000,28.74,134,2.2
5000,train,3.3359,0.2244,0.0128,0.1731,12.65,156,1.9
5000,val,4.0083,,0.0465,0.1748,16.80,6907,37.3
