step,split,ce,cert,top1,top5,cell_err_m,n,sec
6446,train,5.1781,0.5061,0.0000,0.0000,41.68,159,1.4
6447,train,4.0430,0.3901,0.0068,0.0137,28.89,146,0.8
6448,train,3.7618,0.2610,0.0000,0.0491,14.79,163,3.1
6449,train,nan,1.3197,nan,nan,nan,0,4.5
6450,train,3.4079,0.2732,0.0190,0.1772,11.04,158,2.1
6451,train,3.4575,0.3231,0.0784,0.3595,9.68,153,1.9
6452,train,nan,2.2011,nan,nan,nan,0,0.7
6453,train,4.7167,0.4359,0.0000,0.0000,9.31,149,3.6
6454,train,4.1915,0.2705,0.0311,0.1491,14.62,161,1.8
6455,train,3.7465,0.4144,0.0123,0.0864,7.71,162,1.4
6456,train,nan,0.9793,nan,nan,nan,0,4.4
6457,train,3.4336,0.3687,0.1479,0.5282,11.97,142,1.5
6458,train,3.3577,0.4275,0.0190,0.1899,12.55,158,3.5
6459,train,4.2728,0.4793,0.0065,0.0195,29.43,154,1.1
6460,train,3.4776,0.2523,0.0556,0.2963,10.03,162,1.0
6461,train,3.2507,0.3558,0.0867,0.4400,9.25,150,3.1
6462,train,nan,1.1413,nan,nan,nan,0,1.5
6463,train,4.2762,0.3998,0.0000,0.0000,34.32,149,4.1
6464,train,4.0774,0.5140,0.0065,0.0258,23.15,155,1.0
6465,train,nan,1.3104,nan,nan,nan,0,2.2
6466,train,3.0950,0.3849,0.1214,0.4929,11.50,140,3.9
6467,train,3.9277,0.2886,0.0318,0.2229,8.60,157,4.7
6468,train,2.9515,0.2582,0.1925,0.6335,7.50,161,1.5
6469,train,4.0911,0.3570,0.0368,0.1350,11.17,163,1.8
6470,train,3.4381,0.3983,0.0800,0.2667,21.33,150,3.1
6471,train,3.8026,0.3010,0.0064,0.1338,11.62,157,1.9
6472,train,nan,0.9653,nan,nan,nan,0,1.4
6473,train,5.7231,0.3389,0.0000,0.0000,38.23,152,1.8
6474,train,3.0431,0.3033,0.1835,0.5506,7.34,158,4.1
6475,train,3.5225,0.3818,0.0530,0.2318,16.08,151,0.6
6476,train,4.6799,0.4533,0.0071,0.0071,18.26,141,0.5
6477,train,3.7597,0.3209,0.0878,0.2973,9.46,148,1.4
6478,train,3.9976,0.3031,0.0000,0.0000,26.28,148,2.5
6479,train,3.8289,0.5224,0.0125,0.1813,13.90,160,1.2
6480,train,3.4705,0.4834,0.0247,0.2222,13.44,162,5.2
6481,train,5.1721,0.3162,0.0000,0.0000,24.74,149,2.8
6482,train,8.1041,0.3121,0.0000,0.0000,21.78,153,0.7
6483,train,nan,1.5549,nan,nan,nan,0,1.4
6484,train,nan,1.0283,nan,nan,nan,0,2.2
6485,train,3.3859,0.3461,0.0068,0.1088,21.08,147,2.4
6486,train,3.7771,0.3249,0.0248,0.1677,16.96,161,1.1
6487,train,3.8919,0.4505,0.0382,0.2930,40.05,157,1.6
6488,train,3.6464,0.6105,0.0570,0.3165,7.39,158,3.9
6489,train,nan,1.1410,nan,nan,nan,0,2.3
6490,train,3.6732,0.5978,0.0613,0.2454,11.08,163,1.4
6491,train,4.2298,0.4739,0.0000,0.0000,46.66,160,1.8
6492,train,3.7719,0.4044,0.0314,0.2327,8.75,159,2.1
6493,train,4.8073,0.3161,0.0197,0.1053,19.08,152,1.3
6494,train,4.1444,0.2980,0.0185,0.1543,10.36,162,1.8
6495,train,4.1802,0.3441,0.0258,0.0903,14.45,155,3.4
6496,train,3.4223,0.2425,0.0736,0.3926,8.70,163,1.2
6497,train,3.3584,0.3504,0.0390,0.2403,21.32,154,3.1
6498,train,4.0750,0.3686,0.0000,0.0309,22.52,162,2.0
6499,train,3.5300,0.2563,0.0127,0.1646,12.89,158,2.5
6500,train,3.5717,0.3373,0.1366,0.4224,6.25,161,4.1
6501,train,nan,1.0783,nan,nan,nan,0,1.5
6502,train,4.4317,0.4191,0.0066,0.0658,13.38,152,0.9
6503,train,3.2321,0.3125,0.0255,0.2866,12.47,157,3.5
6504,train,3.7384,0.4061,0.0247,0.1420,14.61,162,1.8
6505,train,3.5726,0.4173,0.0368,0.2761,12.57,163,1.9
6506,train,4.0800,0.3026,0.0000,0.0719,15.07,153,3.6
6507,train,4.2562,0.4131,0.0201,0.1074,16.50,149,1.0
6508,train,4.0018,0.4478,0.0191,0.2038,9.78,157,2.1
6509,train,3.7997,0.3389,0.0000,0.0203,14.82,148,3.3
6510,train,3.4560,0.2953,0.0633,0.4430,6.87,158,2.0
6511,train,3.7022,0.3303,0.0629,0.2264,12.70,159,1.5
6512,train,3.8951,0.3181,0.0189,0.0440,37.90,159,5.3
6513,train,3.5187,0.2492,0.1037,0.4146,6.77,164,3.8
6514,train,4.5059,0.3452,0.0000,0.0000,35.50,153,4.9
6515,train,4.2064,0.3270,0.0000,0.0123,24.42,163,2.5
6516,train,5.3501,0.2568,0.0063,0.0188,11.73,160,0.7
6517,train,3.2516,0.3212,0.0612,0.3810,9.07,147,5.1
6518,train,4.1680,0.3458,0.0443,0.1266,9.97,158,2.3
6519,train,3.4117,0.3034,0.0130,0.1948,12.33,154,2.8
6520,train,5.7664,0.2879,0.0000,0.0000,17.15,153,1.2
6521,train,nan,1.9553,nan,nan,nan,0,1.8
6522,train,3.6845,0.3097,0.0403,0.2483,7.49,149,3.4
6523,train,3.7351,0.5819,0.0252,0.1698,28.65,159,2.5
6524,train,3.4199,0.2719,0.0500,0.2438,12.86,160,1.1
6525,train,nan,1.1116,nan,nan,nan,0,1.0
6526,train,3.0091,0.2989,0.1429,0.5909,5.49,154,2.8
6527,train,3.9997,0.2971,0.0128,0.0449,17.19,156,1.3
6528,train,4.3739,0.3330,0.0000,0.0000,22.50,158,3.3
6529,train,nan,0.6967,nan,nan,nan,0,0.9
6530,train,3.6125,0.2781,0.0850,0.3333,7.41,153,3.9
6531,train,3.7033,0.3977,0.0186,0.2919,12.93,161,1.4
6532,train,4.3398,0.2394,0.0186,0.0621,13.51,161,1.0
6533,train,nan,1.3109,nan,nan,nan,0,1.3
6534,train,nan,0.8873,nan,nan,nan,0,4.8
6535,train,nan,1.0133,nan,nan,nan,0,4.5
6536,train,nan,0.8221,nan,nan,nan,0,1.0
6537,train,nan,1.0971,nan,nan,nan,0,3.2
6538,train,3.6031,0.2955,0.0325,0.2013,13.04,154,2.3
6539,train,3.4158,0.2952,0.0323,0.1290,8.55,155,2.4
6540,train,3.5128,0.2377,0.0123,0.1173,16.38,162,2.5
6541,train,3.7992,0.2989,0.0127,0.0701,14.97,157,2.6
6542,train,3.3736,0.3671,0.1460,0.4161,14.58,137,1.5
6543,train,nan,2.0972,nan,nan,nan,0,0.5
6544,train,3.3735,0.2916,0.0000,0.1863,12.33,161,4.9
6545,train,3.2864,0.3024,0.0491,0.4417,7.50,163,4.7
6546,train,3.7527,0.3797,0.0932,0.3540,8.28,161,0.9
6547,train,3.6849,0.3400,0.0000,0.0256,30.94,156,1.9
6548,train,4.7277,0.4775,0.0062,0.0247,20.75,162,0.6
6549,train,3.5836,0.2393,0.0188,0.2125,11.37,160,1.5
6550,train,3.9256,0.3306,0.0316,0.1076,31.61,158,3.2
6551,train,3.5937,0.2558,0.0000,0.0375,21.46,160,3.6
6552,train,3.8427,0.4666,0.0541,0.1622,14.20,148,0.9
6553,train,nan,1.1874,nan,nan,nan,0,3.6
6554,train,4.1431,0.7644,0.0000,0.0764,15.24,157,1.6
6555,train,4.6120,0.7905,0.0000,0.0000,32.94,161,1.9
6556,train,nan,1.7803,nan,nan,nan,0,2.3
6557,train,3.7337,0.3382,0.0000,0.0126,17.54,159,3.3
6558,train,3.6665,0.4283,0.0065,0.0581,21.27,155,2.2
6559,train,3.1661,0.2821,0.0188,0.1625,17.18,160,3.9
6560,train,4.3490,0.2623,0.0000,0.1083,13.71,157,2.5
6561,train,3.2228,0.2751,0.0479,0.3356,12.47,146,1.7
6562,train,3.7872,0.4052,0.0892,0.3185,7.22,157,0.6
6563,train,3.2144,0.2723,0.1026,0.3782,5.75,156,3.0
6564,train,4.1981,0.8327,0.0559,0.2236,18.93,161,1.1
6565,train,5.0949,0.3643,0.0000,0.0132,24.16,152,0.6
6566,train,3.3157,0.3009,0.0063,0.0625,19.15,160,4.1
6567,train,4.7099,0.2650,0.0064,0.0321,11.89,156,2.7
6568,train,4.8904,0.2959,0.0000,0.0000,30.23,159,4.5
6569,train,3.5467,0.3798,0.1270,0.3333,9.29,126,1.0
6570,train,4.0978,0.6630,0.0312,0.1875,12.20,160,3.4
6571,train,4.4150,0.5185,0.0000,0.0063,23.90,158,1.2
6572,train,3.9456,0.4747,0.0375,0.1063,15.62,160,0.6
6573,train,nan,1.2030,nan,nan,nan,0,2.8
6574,train,3.5316,0.3086,0.0000,0.0132,23.63,152,1.7
6575,train,3.8060,0.2542,0.0260,0.1104,18.14,154,1.4
6576,train,3.5526,0.3826,0.0268,0.2685,12.19,149,0.6
6577,train,3.1765,0.3863,0.0641,0.3397,21.07,156,1.2
6578,train,4.2865,0.2415,0.0000,0.0000,23.58,161,5.3
6579,train,3.9652,0.6362,0.0127,0.0696,20.96,158,0.5
6580,train,3.1669,0.3011,0.1258,0.4172,9.66,151,1.2
6581,train,3.7503,0.3129,0.0000,0.0000,30.02,151,2.8
6582,train,3.6486,0.4415,0.0382,0.3121,12.02,157,2.6
6583,train,nan,1.1720,nan,nan,nan,0,1.7
6584,train,4.6854,0.2743,0.0000,0.0336,21.42,149,1.0
6585,train,4.2710,0.2885,0.0000,0.0000,29.52,148,4.9
6586,train,3.3926,0.3724,0.0290,0.1667,14.33,138,3.3
6587,train,4.2256,0.2848,0.0196,0.0850,13.68,153,1.7
6588,train,4.4856,0.3459,0.0189,0.0566,13.77,159,1.2
6589,train,3.2333,0.2770,0.1139,0.5127,6.16,158,1.7
6590,train,3.3395,0.3028,0.0188,0.1500,18.35,160,2.9
6591,train,nan,1.1264,nan,nan,nan,0,4.3
6592,train,5.6925,0.2944,0.0000,0.0000,36.83,151,2.5
6593,train,4.3129,0.2881,0.0000,0.0000,30.88,163,1.8
6594,train,nan,1.3396,nan,nan,nan,0,2.8
6595,train,nan,0.8521,nan,nan,nan,0,0.8
6596,train,5.1225,0.3964,0.0000,0.0000,18.17,160,0.9
6597,train,4.3750,0.2382,0.0062,0.0247,23.42,162,2.0
6598,train,4.6659,0.4000,0.0000,0.0000,53.54,159,1.4
6599,train,3.2308,0.2518,0.0688,0.3812,11.20,160,3.3
6600,train,4.6838,0.3076,0.0000,0.0000,20.93,161,1.9
6600,val,4.1490,,0.0361,0.1453,17.37,6861,49.5
6601,train,4.0533,0.2966,0.0000,0.0312,17.20,160,3.3
6602,train,3.1297,0.3177,0.0949,0.5253,10.07,158,1.4
6603,train,3.6548,0.3260,0.1373,0.3791,6.53,153,1.9
6604,train,3.2062,0.2378,0.0741,0.4815,8.44,162,2.6
6605,train,4.3477,0.4444,0.0000,0.0124,28.82,161,2.1
6606,train,3.2581,0.2945,0.0375,0.2125,20.01,160,3.3
6607,train,4.4046,0.3537,0.0066,0.0526,12.01,152,4.1
6608,train,3.7344,0.2753,0.0185,0.1667,11.85,162,1.5
6609,train,nan,0.9111,nan,nan,nan,0,1.0
6610,train,4.6957,0.3015,0.0135,0.1081,13.52,148,1.4
6611,train,nan,0.9722,nan,nan,nan,0,1.0
6612,train,3.4706,0.3095,0.0382,0.2102,17.62,157,0.9
6613,train,3.7774,0.3048,0.0000,0.0000,29.36,157,1.2
6614,train,3.5455,0.3293,0.0189,0.1132,13.22,159,1.2
6615,train,3.9594,0.3856,0.0000,0.0000,27.35,159,2.2
6616,train,nan,1.1538,nan,nan,nan,0,5.8
6617,train,3.4070,0.4023,0.0755,0.4151,8.21,159,2.0
6618,train,5.7720,0.3907,0.0000,0.0000,28.50,149,0.9
6619,train,3.7968,0.4132,0.0260,0.1364,16.52,154,1.5
6620,train,nan,0.7406,nan,nan,nan,0,2.7
6621,train,3.1494,0.2676,0.1111,0.4815,7.06,162,3.1
6622,train,3.7507,0.3005,0.0000,0.0000,19.81,153,0.8
6623,train,3.5249,0.3781,0.0710,0.2839,12.44,155,2.8
6624,train,4.2555,0.5788,0.0000,0.0000,50.90,160,1.7
6625,train,4.2673,0.6254,0.0000,0.0000,41.41,160,0.6
6626,train,3.5597,0.2838,0.0000,0.0312,18.96,160,2.2
6627,train,3.7063,0.3258,0.0268,0.2282,11.33,149,1.0
6628,train,4.0861,0.2976,0.0245,0.1840,11.85,163,0.8
6629,train,nan,0.8219,nan,nan,nan,0,2.5
6630,train,4.6954,0.2834,0.0064,0.0318,12.90,157,3.9
6631,train,3.8716,0.3729,0.0000,0.1081,7.25,148,3.1
6632,train,5.4577,0.3598,0.0000,0.0000,18.73,136,1.9
6633,train,2.9919,0.3360,0.1400,0.4800,8.74,150,3.9
6634,train,4.1116,0.3885,0.0000,0.0584,23.86,154,1.4
6635,train,3.2303,0.4590,0.1266,0.6266,6.25,158,5.5
6636,train,3.2267,0.3351,0.0207,0.1793,14.84,145,2.7
6637,train,3.7791,0.4944,0.0316,0.2215,12.59,158,1.0
6638,train,nan,0.4228,nan,nan,nan,0,0.5
6639,train,4.6441,0.3063,0.0195,0.1039,18.91,154,0.5
6640,train,nan,0.8718,nan,nan,nan,0,1.8
6641,train,nan,1.0682,nan,nan,nan,0,2.7
6642,train,nan,0.7354,nan,nan,nan,0,5.2
6643,train,4.3576,0.3352,0.0123,0.1173,12.97,162,1.0
6644,train,4.3223,0.4024,0.0000,0.0131,23.11,153,1.0
6645,train,4.3345,0.3266,0.0000,0.0000,45.05,156,2.1
6646,train,nan,0.7115,nan,nan,nan,0,1.2
6647,train,4.9075,0.3500,0.0000,0.0000,36.20,152,1.0
6648,train,3.7912,0.2998,0.0375,0.1562,23.34,160,0.8
6649,train,4.3005,0.3514,0.0250,0.0750,13.56,160,0.9
6650,train,nan,1.5923,nan,nan,nan,0,2.0
6651,train,3.5148,0.4307,0.0658,0.3816,8.89,152,0.6
6652,train,nan,0.5971,nan,nan,nan,0,2.0
6653,train,4.2554,0.5835,0.0316,0.1519,11.41,158,1.1
6654,train,3.5191,0.3405,0.0065,0.0196,21.95,153,3.7
6655,train,3.9982,0.3853,0.0458,0.2353,11.79,153,1.0
6656,train,3.7426,0.4956,0.0370,0.1852,19.50,162,0.6
6657,train,nan,0.4826,nan,nan,nan,0,2.5
6658,train,3.4813,0.2747,0.0253,0.0823,14.42,158,1.1
6659,train,3.1794,0.3362,0.0789,0.5000,8.47,152,2.9
6660,train,5.4739,0.2988,0.0000,0.0000,25.07,156,1.7
6661,train,nan,1.1179,nan,nan,nan,0,1.2
6662,train,4.2237,0.3016,0.0000,0.0000,17.73,157,4.7
6663,train,4.3809,0.5682,0.0123,0.0736,11.53,163,0.6
6664,train,nan,0.7594,nan,nan,nan,0,3.3
6665,train,3.2411,0.3499,0.0130,0.2727,10.00,154,5.9
6666,train,3.3404,0.3899,0.0962,0.5192,8.07,156,1.6
6667,train,4.0157,0.4050,0.0435,0.2298,10.98,161,1.5
6668,train,3.2122,0.3646,0.1481,0.4568,10.18,162,2.8
6669,train,3.6744,0.4933,0.0373,0.3043,9.80,161,0.9
6670,train,3.5627,0.3280,0.0327,0.2745,9.21,153,1.0
6671,train,3.6256,0.4329,0.0000,0.0065,34.07,153,2.0
6672,train,4.4273,0.3581,0.0061,0.0982,14.42,163,0.6
6673,train,3.8061,0.2873,0.0314,0.1887,11.93,159,2.9
6674,train,3.6141,0.3741,0.0000,0.1096,14.89,146,2.7
6675,train,3.0473,0.3419,0.0200,0.4267,8.70,150,4.7
6676,train,4.1783,0.3721,0.0000,0.0000,19.26,141,1.5
6677,train,3.6106,0.2882,0.0062,0.0679,27.76,162,2.7
6678,train,3.3383,0.2875,0.0750,0.4000,11.27,160,2.5
6679,train,3.3855,0.4247,0.0127,0.0318,33.95,157,4.7
6680,train,3.0463,0.2565,0.1180,0.5652,7.29,161,1.0
6681,train,nan,1.1260,nan,nan,nan,0,1.0
6682,train,3.0465,0.3744,0.0588,0.2745,21.83,153,5.3
6683,train,2.8795,0.7265,0.2365,0.7095,5.06,148,4.6
6684,train,3.6995,0.4086,0.0566,0.2767,9.08,159,5.2
6685,train,nan,0.9032,nan,nan,nan,0,1.3
6686,train,3.8089,0.2840,0.0314,0.1572,11.77,159,1.8
6687,train,3.5046,0.2516,0.0798,0.3620,7.01,163,2.1
6688,train,3.7646,0.2479,0.0186,0.2112,7.91,161,4.7
6689,train,4.1622,0.2321,0.0000,0.0000,34.55,159,1.9
6690,train,3.2415,0.2898,0.0750,0.4688,8.79,160,1.8
6691,train,3.5610,0.3020,0.0260,0.2143,10.74,154,1.9
6692,train,4.5977,0.3244,0.0000,0.0000,33.64,158,0.8
6693,train,3.6509,0.2813,0.0000,0.0314,30.04,159,2.7
6694,train,3.2661,0.2800,0.0503,0.2138,15.39,159,2.6
6695,train,4.4364,0.3870,0.0000,0.0000,27.77,160,2.0
6696,train,3.3667,0.3279,0.0000,0.0327,20.01,153,2.3
6697,train,3.6609,0.3782,0.0000,0.0541,16.08,148,2.0
6698,train,3.1514,0.3788,0.1457,0.4172,6.99,151,1.8
6699,train,4.9576,0.3182,0.0000,0.0000,11.46,159,3.5
6700,train,3.1171,0.3994,0.1321,0.5031,7.13,159,1.9
6701,train,3.2618,0.3018,0.0645,0.3032,8.44,155,1.6
6702,train,3.7244,0.4112,0.0000,0.0252,21.51,159,2.9
6703,train,3.2400,0.2470,0.1006,0.3585,8.63,159,3.1
6704,train,nan,1.1859,nan,nan,nan,0,1.7
6705,train,3.3196,0.3377,0.0980,0.3595,11.03,153,2.4
6706,train,3.7145,0.4668,0.0807,0.2298,10.17,161,0.6
6707,train,3.8650,0.2877,0.0248,0.1242,9.10,161,0.6
6708,train,3.5214,0.3517,0.0327,0.0588,21.30,153,1.4
6709,train,3.5621,0.2591,0.0497,0.1925,11.14,161,1.5
6710,train,3.5411,0.3459,0.1019,0.3185,9.87,157,2.3
6711,train,2.8975,0.3164,0.1519,0.5063,5.74,158,2.3
6712,train,3.4320,0.2171,0.0000,0.0750,17.86,160,1.5
6713,train,nan,1.8869,nan,nan,nan,0,2.3
6714,train,3.0852,0.3207,0.0701,0.3631,11.99,157,6.0
6715,train,4.0022,0.4150,0.0066,0.0132,23.40,152,2.1
6716,train,nan,1.5574,nan,nan,nan,0,2.5
6717,train,6.3284,1.0367,0.0000,0.0000,29.27,163,5.5
6718,train,2.9515,0.2522,0.0823,0.5380,15.08,158,1.9
6719,train,3.5688,0.3227,0.0000,0.0000,34.31,157,4.9
6720,train,5.8702,0.4937,0.0000,0.0000,46.57,157,1.4
6721,train,4.1261,0.5846,0.0064,0.0256,21.26,156,2.6
6722,train,4.5313,0.2726,0.0136,0.0612,14.12,147,1.2
6723,train,4.1768,0.3229,0.0216,0.1942,12.42,139,3.6
6724,train,nan,0.5002,nan,nan,nan,0,0.7
6725,train,4.8288,0.2488,0.0192,0.1795,10.36,156,3.2
6726,train,3.8103,0.3138,0.0000,0.0065,23.59,154,2.9
6727,train,4.4003,0.5256,0.0000,0.0443,18.85,158,1.2
6728,train,nan,1.7838,nan,nan,nan,0,2.9
6729,train,3.2310,0.2445,0.0859,0.2761,12.41,163,2.0
6730,train,3.6998,0.3672,0.0067,0.2013,10.28,149,4.9
6731,train,3.3715,0.3297,0.0637,0.2548,11.85,157,3.1
6732,train,3.2407,0.4145,0.0577,0.2885,10.29,156,0.9
6733,train,3.3903,0.3673,0.0435,0.2360,9.21,161,1.1
6734,train,4.3573,0.3593,0.0000,0.0395,17.37,152,0.6
6735,train,nan,0.7894,nan,nan,nan,0,1.4
6736,train,4.1508,0.3329,0.0000,0.0000,28.38,155,0.6
6737,train,4.7711,0.3138,0.0000,0.0063,17.77,159,4.7
6738,train,2.9515,0.2930,0.0823,0.5316,8.28,158,2.7
6739,train,3.1136,0.2699,0.0741,0.5185,8.47,162,1.6
6740,train,3.7089,0.2782,0.0064,0.0641,22.74,156,2.8
6741,train,4.0804,0.3588,0.0000,0.0000,35.12,153,1.1
6742,train,3.1109,0.4104,0.0526,0.1504,23.48,133,3.4
6743,train,3.0330,0.4053,0.0617,0.4630,9.08,162,4.3
6744,train,3.5563,0.4115,0.0750,0.3375,10.65,160,4.5
6745,train,4.3355,0.4230,0.0427,0.1890,12.37,164,1.5
6746,train,4.0041,0.2590,0.0566,0.1698,9.31,159,0.9
6747,train,5.1583,0.2510,0.0000,0.0063,20.13,160,1.4
6748,train,5.3860,0.3567,0.0000,0.0130,34.66,154,1.3
6749,train,5.8777,0.2980,0.0000,0.0000,23.51,160,1.6
6750,train,3.8897,0.3140,0.0588,0.2484,8.38,153,1.1
6751,train,3.9196,0.3685,0.0000,0.0124,22.45,161,1.8
6752,train,3.6978,0.3210,0.0000,0.0625,14.81,160,3.0
6753,train,4.3258,0.3431,0.0000,0.0000,51.02,155,2.7
6754,train,3.4415,0.4450,0.0467,0.2800,9.94,150,3.1
6755,train,3.7697,0.3136,0.0200,0.1800,11.01,150,1.4
6756,train,3.7129,0.4737,0.0203,0.2838,7.62,148,2.7
6757,train,3.7561,0.3456,0.0000,0.0132,56.76,152,5.1
6758,train,nan,1.6302,nan,nan,nan,0,1.5
6759,train,3.3808,0.4640,0.0327,0.3856,7.52,153,2.2
6760,train,3.3013,0.3132,0.0432,0.2346,17.25,162,2.1
6761,train,3.6367,0.2660,0.0366,0.2744,11.76,164,0.7
6762,train,nan,0.8298,nan,nan,nan,0,1.0
6763,train,3.6003,0.2840,0.0443,0.1456,17.94,158,0.6
6764,train,3.4363,0.2997,0.0516,0.1419,12.76,155,1.6
6765,train,3.7767,0.2836,0.0064,0.0382,16.76,157,1.4
6766,train,3.3388,0.2592,0.0559,0.2671,12.32,161,2.8
6767,train,3.5821,0.4679,0.0000,0.0308,18.91,130,2.1
6768,train,3.8513,0.3404,0.0483,0.1655,16.29,145,1.1
6769,train,3.9120,0.4028,0.1634,0.5752,8.31,153,5.7
6770,train,3.3385,0.3186,0.0733,0.3600,8.55,150,0.9
6771,train,3.7971,0.3330,0.0000,0.0123,37.28,163,3.1
6772,train,3.9898,0.2976,0.0071,0.0426,14.42,141,1.6
6773,train,5.0516,0.2852,0.0000,0.0064,28.73,156,0.8
6774,train,4.5900,0.4744,0.0000,0.0000,41.83,159,0.8
6775,train,3.2531,0.3185,0.0728,0.4305,6.57,151,2.0
6776,train,4.1867,0.4132,0.0000,0.0000,19.13,160,2.8
6777,train,6.2205,0.3485,0.0000,0.0000,22.58,153,1.7
6778,train,3.8459,0.3325,0.0063,0.0253,34.64,158,1.2
6779,train,3.4886,0.2285,0.0802,0.3642,7.18,162,1.4
6780,train,nan,1.1034,nan,nan,nan,0,1.1
6781,train,3.6729,0.2735,0.0064,0.0255,13.42,157,3.5
6782,train,2.9582,0.2811,0.2062,0.6250,5.05,160,3.5
6783,train,3.4144,0.3779,0.1523,0.4106,5.72,151,5.1
6784,train,3.5226,0.4555,0.0125,0.1437,13.65,160,4.5
6785,train,3.3708,0.2847,0.0588,0.3203,8.32,153,4.2
6786,train,nan,2.8749,nan,nan,nan,0,2.4
6787,train,3.7924,0.3787,0.0000,0.1447,16.84,159,1.3
6788,train,4.7248,0.2805,0.0127,0.0759,8.94,158,4.2
6789,train,4.4079,0.2717,0.0000,0.0000,21.84,159,1.2
6790,train,4.0370,0.3606,0.0125,0.0813,13.66,160,1.8
6791,train,4.0750,0.3397,0.0000,0.0066,28.09,152,2.6
6792,train,4.2715,0.3163,0.0000,0.0062,29.35,161,0.7
6793,train,3.8354,0.3530,0.0000,0.0067,29.87,150,4.4
6794,train,4.1069,0.2824,0.0190,0.1329,13.24,158,1.2
6795,train,4.1036,0.4663,0.0000,0.1200,29.18,150,4.0
6796,train,3.0010,0.3835,0.1180,0.7081,8.82,161,2.0
6797,train,3.7988,0.3782,0.0000,0.0000,41.38,162,4.5
6798,train,4.1428,0.3837,0.0000,0.0248,23.13,161,1.7
6799,train,3.7715,0.3003,0.0000,0.0000,34.58,148,2.5
6800,train,4.5600,0.4636,0.0000,0.0000,11.47,151,2.6
6800,val,4.1977,,0.0247,0.1194,18.99,6710,48.0
6801,train,4.3973,0.3105,0.0000,0.0000,31.76,153,1.4
6802,train,4.8775,0.2840,0.0190,0.0949,11.88,158,1.3
6803,train,3.4782,0.2309,0.0126,0.1384,12.89,159,2.5
6804,train,3.8410,0.3503,0.0123,0.0741,17.00,162,1.0
6805,train,4.5842,0.2603,0.0247,0.1728,10.59,162,0.7
6806,train,4.0514,0.3553,0.0133,0.0467,25.19,150,1.0
6807,train,4.0622,0.3172,0.0197,0.1513,10.15,152,0.8
6808,train,3.4169,0.2896,0.1304,0.5528,7.13,161,3.1
6809,train,3.4813,0.3351,0.0464,0.2781,6.06,151,2.0
6810,train,4.2611,0.3212,0.0000,0.0184,19.94,163,1.4
6811,train,3.4897,0.2865,0.0063,0.3187,11.38,160,3.5
6812,train,2.9197,0.2524,0.2138,0.7547,5.62,159,1.9
6813,train,nan,1.0656,nan,nan,nan,0,1.5
6814,train,3.7397,0.3471,0.0327,0.1634,16.34,153,0.6
6815,train,nan,2.2555,nan,nan,nan,0,0.6
6816,train,4.0403,0.3072,0.0000,0.0067,29.15,149,2.1
6817,train,3.0451,0.3691,0.1529,0.4713,19.56,157,3.7
6818,train,3.4104,0.2921,0.0318,0.3312,11.53,157,1.1
6819,train,3.5845,0.2576,0.1484,0.4774,7.68,155,1.2
6820,train,5.1014,0.2682,0.0000,0.0314,10.48,159,3.1
6821,train,3.7505,0.2962,0.0067,0.0600,17.14,150,2.2
6822,train,4.5470,0.3303,0.0196,0.0392,15.20,153,5.0
6823,train,nan,1.0711,nan,nan,nan,0,3.7
6824,train,3.7044,0.2201,0.0245,0.1595,12.70,163,2.4
6825,train,4.1494,0.2940,0.0000,0.0000,36.78,159,2.0
6826,train,4.6422,0.3031,0.0000,0.0000,27.02,154,4.1
6827,train,3.8854,0.2820,0.0385,0.2308,22.16,156,1.7
6828,train,3.3886,0.2887,0.1069,0.4403,6.35,159,1.5
6829,train,3.8183,0.4951,0.0440,0.2201,11.35,159,4.6
6830,train,nan,1.1670,nan,nan,nan,0,1.8
6831,train,3.6306,0.2908,0.0000,0.0784,19.17,153,2.8
6832,train,3.1929,0.2913,0.0570,0.4241,8.99,158,5.0
6833,train,3.3143,0.2903,0.0065,0.0844,25.79,154,1.1
6834,train,3.8473,0.3864,0.0065,0.0774,14.30,155,6.1
6835,train,3.9987,0.2889,0.0062,0.0311,22.43,161,4.2
6836,train,4.2675,0.5516,0.0000,0.0000,36.21,153,4.2
6837,train,4.2531,0.3272,0.0000,0.0272,26.69,147,2.2
6838,train,3.1726,0.3024,0.1373,0.4379,9.59,153,2.7
6839,train,nan,1.2310,nan,nan,nan,0,1.0
6840,train,4.7960,0.3733,0.0000,0.0000,34.70,148,1.8
6841,train,3.3446,0.3365,0.2313,0.6871,7.87,147,3.3
6842,train,nan,1.0514,nan,nan,nan,0,2.6
6843,train,5.5931,0.3227,0.0190,0.0380,9.72,158,6.1
6844,train,nan,0.7951,nan,nan,nan,0,1.7
6845,train,3.4541,0.3506,0.0530,0.3377,10.33,151,2.5
6846,train,5.9196,0.3474,0.0063,0.0253,16.89,158,1.4
6847,train,4.0921,0.3585,0.0633,0.1899,9.06,158,1.0
6848,train,3.2766,0.4612,0.1139,0.4304,6.30,158,2.0
6849,train,3.5340,0.5459,0.0199,0.1589,12.79,151,2.3
6850,train,3.9322,0.2625,0.0000,0.0250,20.50,160,3.7
6851,train,3.4248,0.3466,0.0064,0.1474,15.17,156,3.6
6852,train,3.6509,0.4498,0.0000,0.0252,20.67,159,4.2
6853,train,3.6039,0.4806,0.0403,0.2886,12.06,149,2.9
6854,train,4.6602,0.4215,0.0189,0.0755,32.89,159,0.9
